id_distrito_fecha_hora_trunc;fecha_hora_truncada_accidente;cod_distrito;intensidad_vehiculos
03-2023-04-28 09:00:00;2023-04-28 09:00:00;3;3826.14
03-2023-04-28 13:00:00;2023-04-28 13:00:00;3;3222.63
03-2023-04-29 03:00:00;2023-04-29 03:00:00;3;600.07
03-2023-04-29 14:00:00;2023-04-29 14:00:00;3;2869.87
03-2023-05-01 12:00:00;2023-05-01 12:00:00;3;2135.01
03-2023-05-02 16:00:00;2023-05-02 16:00:00;3;1920.34
03-2023-05-03 00:00:00;2023-05-03 00:00:00;3;1108.89
03-2023-05-03 02:00:00;2023-05-03 02:00:00;3;451.08
03-2023-05-03 08:00:00;2023-05-03 08:00:00;3;3793.15
03-2023-05-03 09:00:00;2023-05-03 09:00:00;3;3749.31
03-2023-05-03 13:00:00;2023-05-03 13:00:00;3;3324.74
03-2023-05-03 14:00:00;2023-05-03 14:00:00;3;3459.83
03-2023-05-03 19:00:00;2023-05-03 19:00:00;3;3730.42
03-2023-05-04 12:00:00;2023-05-04 12:00:00;3;3497.97
03-2023-05-04 16:00:00;2023-05-04 16:00:00;3;3466.78
03-2023-05-04 17:00:00;2023-05-04 17:00:00;3;3681.46
03-2023-05-05 07:00:00;2023-05-05 07:00:00;3;2825.65
03-2023-05-05 10:00:00;2023-05-05 10:00:00;3;3317.28
03-2023-05-05 13:00:00;2023-05-05 13:00:00;3;3602.39
03-2023-05-05 19:00:00;2023-05-05 19:00:00;3;3880.65
03-2023-05-06 14:00:00;2023-05-06 14:00:00;3;3553.14
03-2023-05-06 16:00:00;2023-05-06 16:00:00;3;2098.38
03-2023-05-07 08:00:00;2023-05-07 08:00:00;3;1129.8
03-2023-05-07 14:00:00;2023-05-07 14:00:00;3;3762.9
03-2023-05-07 19:00:00;2023-05-07 19:00:00;3;2955.35
03-2023-05-07 20:00:00;2023-05-07 20:00:00;3;2886.19
03-2023-05-07 21:00:00;2023-05-07 21:00:00;3;2693.39
03-2023-05-09 11:00:00;2023-05-09 11:00:00;3;3361.75
03-2023-05-09 18:00:00;2023-05-09 18:00:00;3;3470.43
03-2023-05-09 22:00:00;2023-05-09 22:00:00;3;1737.95
03-2023-05-10 09:00:00;2023-05-10 09:00:00;3;3837.7
03-2023-05-10 12:00:00;2023-05-10 12:00:00;3;3378.2
03-2023-05-11 09:00:00;2023-05-11 09:00:00;3;4028.72
03-2023-05-11 14:00:00;2023-05-11 14:00:00;3;3715.15
03-2023-05-11 19:00:00;2023-05-11 19:00:00;3;4072.64
03-2023-05-12 20:00:00;2023-05-12 20:00:00;3;3430.64
03-2023-05-13 23:00:00;2023-05-13 23:00:00;3;1867.6
03-2023-05-14 13:00:00;2023-05-14 13:00:00;3;2820.82
03-2023-05-16 09:00:00;2023-05-16 09:00:00;3;4048.33
03-2023-05-16 16:00:00;2023-05-16 16:00:00;3;3397.85
03-2023-05-16 22:00:00;2023-05-16 22:00:00;3;2012.97
03-2023-05-17 15:00:00;2023-05-17 15:00:00;3;3431.23
03-2023-05-18 12:00:00;2023-05-18 12:00:00;3;3307.26
03-2023-05-19 04:00:00;2023-05-19 04:00:00;3;307.11
03-2023-05-19 14:00:00;2023-05-19 14:00:00;3;3923.51
03-2023-05-19 22:00:00;2023-05-19 22:00:00;3;2547.61
03-2023-05-20 02:00:00;2023-05-20 02:00:00;3;815.74
03-2023-05-20 22:00:00;2023-05-20 22:00:00;3;2389.69
03-2023-05-21 19:00:00;2023-05-21 19:00:00;3;2772.48
03-2023-05-22 16:00:00;2023-05-22 16:00:00;3;3459.27
03-2023-05-23 14:00:00;2023-05-23 14:00:00;3;3653.48
03-2023-05-23 16:00:00;2023-05-23 16:00:00;3;3542.09
03-2023-05-23 18:00:00;2023-05-23 18:00:00;3;4035.86
03-2023-05-23 20:00:00;2023-05-23 20:00:00;3;3580.83
03-2023-05-24 18:00:00;2023-05-24 18:00:00;3;3799.53
03-2023-05-25 09:00:00;2023-05-25 09:00:00;3;4101.46
03-2023-05-25 13:00:00;2023-05-25 13:00:00;3;3544.18
03-2023-05-25 14:00:00;2023-05-25 14:00:00;3;3576.17
03-2023-05-25 15:00:00;2023-05-25 15:00:00;3;3536.0
03-2023-05-25 16:00:00;2023-05-25 16:00:00;3;3735.88
03-2023-05-25 17:00:00;2023-05-25 17:00:00;3;4054.18
03-2023-05-26 00:00:00;2023-05-26 00:00:00;3;1537.19
03-2023-05-26 08:00:00;2023-05-26 08:00:00;3;3928.11
03-2023-05-26 13:00:00;2023-05-26 13:00:00;3;3481.64
03-2023-05-26 17:00:00;2023-05-26 17:00:00;3;3802.21
03-2023-05-27 16:00:00;2023-05-27 16:00:00;3;2239.09
03-2023-05-27 20:00:00;2023-05-27 20:00:00;3;2995.0
03-2023-05-27 21:00:00;2023-05-27 21:00:00;3;2859.63
03-2023-05-28 11:00:00;2023-05-28 11:00:00;3;2441.72
03-2023-05-28 14:00:00;2023-05-28 14:00:00;3;3319.83
03-2023-05-29 14:00:00;2023-05-29 14:00:00;3;3538.06
03-2023-05-29 18:00:00;2023-05-29 18:00:00;3;3860.94
03-2023-05-30 09:00:00;2023-05-30 09:00:00;3;4006.07
03-2023-05-30 17:00:00;2023-05-30 17:00:00;3;3623.95
03-2023-06-01 14:00:00;2023-06-01 14:00:00;3;3727.93
03-2023-06-01 16:00:00;2023-06-01 16:00:00;3;3577.11
03-2023-06-01 17:00:00;2023-06-01 17:00:00;3;3885.75
03-2023-06-02 17:00:00;2023-06-02 17:00:00;3;3698.95
03-2023-06-02 19:00:00;2023-06-02 19:00:00;3;3772.77
03-2023-06-03 18:00:00;2023-06-03 18:00:00;3;3194.71
03-2023-06-04 15:00:00;2023-06-04 15:00:00;3;2442.68
03-2023-06-04 21:00:00;2023-06-04 21:00:00;3;2903.12
03-2023-06-04 22:00:00;2023-06-04 22:00:00;3;2189.3
03-2023-06-05 05:00:00;2023-06-05 05:00:00;3;444.64
03-2023-06-05 07:00:00;2023-06-05 07:00:00;3;2910.33
03-2023-06-05 09:00:00;2023-06-05 09:00:00;3;3955.45
03-2023-06-05 16:00:00;2023-06-05 16:00:00;3;3396.01
03-2023-06-05 19:00:00;2023-06-05 19:00:00;3;3727.71
03-2023-06-06 09:00:00;2023-06-06 09:00:00;3;3995.44
03-2023-06-06 18:00:00;2023-06-06 18:00:00;3;3865.25
03-2023-06-06 23:00:00;2023-06-06 23:00:00;3;1650.01
03-2023-06-07 06:00:00;2023-06-07 06:00:00;3;1170.95
03-2023-06-07 08:00:00;2023-06-07 08:00:00;3;4024.81
03-2023-06-07 18:00:00;2023-06-07 18:00:00;3;3994.83
03-2023-06-07 21:00:00;2023-06-07 21:00:00;3;2832.65
03-2023-06-08 12:00:00;2023-06-08 12:00:00;3;3566.34
03-2023-06-08 20:00:00;2023-06-08 20:00:00;3;3689.77
03-2023-06-09 09:00:00;2023-06-09 09:00:00;3;3781.8
03-2023-06-09 15:00:00;2023-06-09 15:00:00;3;4249.68
03-2023-06-09 16:00:00;2023-06-09 16:00:00;3;3625.61
03-2023-06-09 18:00:00;2023-06-09 18:00:00;3;3695.47
03-2023-06-09 20:00:00;2023-06-09 20:00:00;3;3572.13
03-2023-06-10 17:00:00;2023-06-10 17:00:00;3;2766.35
03-2023-06-10 22:00:00;2023-06-10 22:00:00;3;2230.97
03-2023-06-11 00:00:00;2023-06-11 00:00:00;3;1786.67
03-2023-06-11 02:00:00;2023-06-11 02:00:00;3;991.73
03-2023-06-11 03:00:00;2023-06-11 03:00:00;3;823.07
03-2023-06-11 12:00:00;2023-06-11 12:00:00;3;2963.78
03-2023-06-11 18:00:00;2023-06-11 18:00:00;3;2940.5
03-2023-06-12 18:00:00;2023-06-12 18:00:00;3;3576.98
03-2023-06-12 20:00:00;2023-06-12 20:00:00;3;3215.07
03-2023-06-13 10:00:00;2023-06-13 10:00:00;3;3424.82
03-2023-06-13 11:00:00;2023-06-13 11:00:00;3;3383.39
03-2023-06-13 18:00:00;2023-06-13 18:00:00;3;3657.81
03-2023-06-13 22:00:00;2023-06-13 22:00:00;3;1947.15
03-2023-06-14 08:00:00;2023-06-14 08:00:00;3;4093.32
03-2023-06-15 17:00:00;2023-06-15 17:00:00;3;3764.07
03-2023-06-15 19:00:00;2023-06-15 19:00:00;3;3999.33
03-2023-06-16 00:00:00;2023-06-16 00:00:00;3;1507.04
03-2023-06-16 08:00:00;2023-06-16 08:00:00;3;3896.99
03-2023-06-16 16:00:00;2023-06-16 16:00:00;3;3741.17
03-2023-06-16 17:00:00;2023-06-16 17:00:00;3;3806.56
03-2023-06-16 20:00:00;2023-06-16 20:00:00;3;3599.07
03-2023-06-17 06:00:00;2023-06-17 06:00:00;3;817.25
03-2023-06-17 16:00:00;2023-06-17 16:00:00;3;2077.11
03-2023-06-18 00:00:00;2023-06-18 00:00:00;3;1834.37
03-2023-06-18 08:00:00;2023-06-18 08:00:00;3;1014.75
03-2023-06-18 09:00:00;2023-06-18 09:00:00;3;1319.74
03-2023-06-19 17:00:00;2023-06-19 17:00:00;3;3587.47
03-2023-06-20 12:00:00;2023-06-20 12:00:00;3;3535.18
03-2023-06-20 16:00:00;2023-06-20 16:00:00;3;3565.64
03-2023-06-21 02:00:00;2023-06-21 02:00:00;3;380.72
03-2023-06-21 09:00:00;2023-06-21 09:00:00;3;4015.19
03-2023-06-21 14:00:00;2023-06-21 14:00:00;3;3620.2
03-2023-06-21 15:00:00;2023-06-21 15:00:00;3;3858.99
03-2023-06-21 18:00:00;2023-06-21 18:00:00;3;3693.17
03-2023-06-22 00:00:00;2023-06-22 00:00:00;3;1284.53
03-2023-06-22 22:00:00;2023-06-22 22:00:00;3;2395.34
03-2023-06-23 15:00:00;2023-06-23 15:00:00;3;4108.47
03-2023-06-26 20:00:00;2023-06-26 20:00:00;3;3243.74
03-2023-06-27 15:00:00;2023-06-27 15:00:00;3;3656.7
03-2023-06-27 19:00:00;2023-06-27 19:00:00;3;3772.68
03-2023-06-28 09:00:00;2023-06-28 09:00:00;3;3996.66
03-2023-06-28 12:00:00;2023-06-28 12:00:00;3;3556.35
03-2023-06-28 14:00:00;2023-06-28 14:00:00;3;3724.74
03-2023-06-28 16:00:00;2023-06-28 16:00:00;3;3374.98
03-2023-06-29 12:00:00;2023-06-29 12:00:00;3;3719.15
03-2023-06-29 19:00:00;2023-06-29 19:00:00;3;4027.24
03-2023-06-29 20:00:00;2023-06-29 20:00:00;3;4008.85
03-2023-06-30 09:00:00;2023-06-30 09:00:00;3;3635.32
03-2023-06-30 11:00:00;2023-06-30 11:00:00;3;3465.46
03-2023-06-30 13:00:00;2023-06-30 13:00:00;3;3576.4
03-2023-06-30 17:00:00;2023-06-30 17:00:00;3;3642.54
03-2023-06-30 21:00:00;2023-06-30 21:00:00;3;3374.1
03-2023-07-01 09:00:00;2023-07-01 09:00:00;3;1857.9
03-2023-07-01 13:00:00;2023-07-01 13:00:00;3;2954.99
03-2023-07-02 01:00:00;2023-07-02 01:00:00;3;1681.33
03-2023-07-02 02:00:00;2023-07-02 02:00:00;3;1354.93
03-2023-07-02 13:00:00;2023-07-02 13:00:00;3;2672.13
03-2023-07-03 03:00:00;2023-07-03 03:00:00;3;339.95
03-2023-07-03 23:00:00;2023-07-03 23:00:00;3;1398.17
03-2023-07-04 09:00:00;2023-07-04 09:00:00;3;3746.28
03-2023-07-04 13:00:00;2023-07-04 13:00:00;3;3379.15
03-2023-07-04 16:00:00;2023-07-04 16:00:00;3;3425.15
03-2023-07-04 18:00:00;2023-07-04 18:00:00;3;3534.7
03-2023-07-04 21:00:00;2023-07-04 21:00:00;3;2616.07
03-2023-07-05 08:00:00;2023-07-05 08:00:00;3;3803.91
03-2023-07-05 10:00:00;2023-07-05 10:00:00;3;3175.7
03-2023-07-06 13:00:00;2023-07-06 13:00:00;3;3499.87
03-2023-07-07 06:00:00;2023-07-07 06:00:00;3;1234.99
03-2023-07-07 20:00:00;2023-07-07 20:00:00;3;3214.77
03-2023-07-08 00:00:00;2023-07-08 00:00:00;3;1933.08
03-2023-07-08 04:00:00;2023-07-08 04:00:00;3;672.23
03-2023-07-08 19:00:00;2023-07-08 19:00:00;3;2340.26
03-2023-07-09 00:00:00;2023-07-09 00:00:00;3;1847.61
03-2023-07-09 11:00:00;2023-07-09 11:00:00;3;1944.87
03-2023-07-09 12:00:00;2023-07-09 12:00:00;3;2234.38
03-2023-07-09 13:00:00;2023-07-09 13:00:00;3;2327.15
03-2023-07-09 16:00:00;2023-07-09 16:00:00;3;1760.75
03-2023-07-09 19:00:00;2023-07-09 19:00:00;3;2346.48
03-2023-07-10 10:00:00;2023-07-10 10:00:00;3;3064.13
03-2023-07-11 10:00:00;2023-07-11 10:00:00;3;3166.72
03-2023-07-11 21:00:00;2023-07-11 21:00:00;3;2594.95
03-2023-07-12 12:00:00;2023-07-12 12:00:00;3;3245.29
03-2023-07-12 20:00:00;2023-07-12 20:00:00;3;3293.59
03-2023-07-12 21:00:00;2023-07-12 21:00:00;3;2722.73
03-2023-07-12 23:00:00;2023-07-12 23:00:00;3;1622.76
03-2023-07-13 01:00:00;2023-07-13 01:00:00;3;814.13
03-2023-07-13 10:00:00;2023-07-13 10:00:00;3;3155.67
03-2023-07-14 09:00:00;2023-07-14 09:00:00;3;3242.72
03-2023-07-14 12:00:00;2023-07-14 12:00:00;3;3402.59
03-2023-07-14 13:00:00;2023-07-14 13:00:00;3;3554.36
03-2023-07-14 15:00:00;2023-07-14 15:00:00;3;3814.99
03-2023-07-15 01:00:00;2023-07-15 01:00:00;3;1298.72
03-2023-07-15 15:00:00;2023-07-15 15:00:00;3;2138.59
03-2023-07-16 19:00:00;2023-07-16 19:00:00;3;2118.67
03-2023-07-16 21:00:00;2023-07-16 21:00:00;3;2362.91
03-2023-07-17 16:00:00;2023-07-17 16:00:00;3;3195.25
03-2023-07-18 01:00:00;2023-07-18 01:00:00;3;602.07
03-2023-07-18 11:00:00;2023-07-18 11:00:00;3;3143.78
03-2023-07-18 16:00:00;2023-07-18 16:00:00;3;3263.52
03-2023-07-18 17:00:00;2023-07-18 17:00:00;3;3281.43
03-2023-07-19 09:00:00;2023-07-19 09:00:00;3;3500.76
03-2023-07-19 18:00:00;2023-07-19 18:00:00;3;3075.6
03-2023-07-20 10:00:00;2023-07-20 10:00:00;3;2904.82
03-2023-07-20 15:00:00;2023-07-20 15:00:00;3;3277.1
03-2023-07-20 17:00:00;2023-07-20 17:00:00;3;3279.09
03-2023-07-20 19:00:00;2023-07-20 19:00:00;3;3303.88
03-2023-07-21 05:00:00;2023-07-21 05:00:00;3;474.99
03-2023-07-21 18:00:00;2023-07-21 18:00:00;3;3105.42
03-2023-07-21 20:00:00;2023-07-21 20:00:00;3;3011.5
03-2023-07-22 13:00:00;2023-07-22 13:00:00;3;2563.96
03-2023-07-22 22:00:00;2023-07-22 22:00:00;3;2195.02
03-2023-07-23 00:00:00;2023-07-23 00:00:00;3;1712.07
03-2023-07-24 07:00:00;2023-07-24 07:00:00;3;2548.25
03-2023-07-24 08:00:00;2023-07-24 08:00:00;3;3440.89
03-2023-07-24 17:00:00;2023-07-24 17:00:00;3;3149.6
03-2023-07-25 12:00:00;2023-07-25 12:00:00;3;3131.46
03-2023-07-25 15:00:00;2023-07-25 15:00:00;3;3250.82
03-2023-07-25 17:00:00;2023-07-25 17:00:00;3;3154.49
03-2023-07-25 19:00:00;2023-07-25 19:00:00;3;3306.57
03-2023-07-25 21:00:00;2023-07-25 21:00:00;3;2482.78
03-2023-07-26 12:00:00;2023-07-26 12:00:00;3;3098.24
03-2023-07-27 16:00:00;2023-07-27 16:00:00;3;3105.28
03-2023-07-27 19:00:00;2023-07-27 19:00:00;3;3282.71
03-2023-07-28 14:00:00;2023-07-28 14:00:00;3;3399.5
03-2023-07-29 06:00:00;2023-07-29 06:00:00;3;785.69
03-2023-07-29 11:00:00;2023-07-29 11:00:00;3;2146.62
03-2023-07-30 07:00:00;2023-07-30 07:00:00;3;813.75
03-2023-07-31 13:00:00;2023-07-31 13:00:00;3;2836.43
03-2023-07-31 16:00:00;2023-07-31 16:00:00;3;2638.32
03-2023-08-01 14:00:00;2023-08-01 14:00:00;3;2890.01
03-2023-08-01 23:00:00;2023-08-01 23:00:00;3;1374.6
03-2023-08-02 16:00:00;2023-08-02 16:00:00;3;2730.88
03-2023-08-02 21:00:00;2023-08-02 21:00:00;3;2154.34
03-2023-08-03 03:00:00;2023-08-03 03:00:00;3;297.22
03-2023-08-03 10:00:00;2023-08-03 10:00:00;3;2481.26
03-2023-08-03 15:00:00;2023-08-03 15:00:00;3;2920.5
03-2023-08-03 17:00:00;2023-08-03 17:00:00;3;2883.43
03-2023-08-03 23:00:00;2023-08-03 23:00:00;3;1409.24
03-2023-08-04 07:00:00;2023-08-04 07:00:00;3;1919.97
03-2023-08-04 16:00:00;2023-08-04 16:00:00;3;2522.3
03-2023-08-04 19:00:00;2023-08-04 19:00:00;3;2481.59
03-2023-08-05 01:00:00;2023-08-05 01:00:00;3;859.07
03-2023-08-05 23:00:00;2023-08-05 23:00:00;3;1387.4
03-2023-08-07 15:00:00;2023-08-07 15:00:00;3;2684.91
03-2023-08-08 14:00:00;2023-08-08 14:00:00;3;2794.91
03-2023-08-08 15:00:00;2023-08-08 15:00:00;3;2768.08
03-2023-08-10 12:00:00;2023-08-10 12:00:00;3;2277.39
03-2023-08-10 19:00:00;2023-08-10 19:00:00;3;2235.26
03-2023-08-10 21:00:00;2023-08-10 21:00:00;3;2049.03
03-2023-08-11 07:00:00;2023-08-11 07:00:00;3;1783.03
03-2023-08-11 09:00:00;2023-08-11 09:00:00;3;2121.85
03-2023-08-11 10:00:00;2023-08-11 10:00:00;3;2208.66
03-2023-08-11 22:00:00;2023-08-11 22:00:00;3;1719.76
03-2023-08-13 11:00:00;2023-08-13 11:00:00;3;1522.67
03-2023-08-14 17:00:00;2023-08-14 17:00:00;3;1962.71
03-2023-08-17 05:00:00;2023-08-17 05:00:00;3;344.82
03-2023-08-18 06:00:00;2023-08-18 06:00:00;3;881.21
03-2023-08-18 11:00:00;2023-08-18 11:00:00;3;2173.54
03-2023-08-21 15:00:00;2023-08-21 15:00:00;3;2649.18
03-2023-08-23 15:00:00;2023-08-23 15:00:00;3;2886.58
03-2023-08-23 20:00:00;2023-08-23 20:00:00;3;2291.92
03-2023-08-24 12:00:00;2023-08-24 12:00:00;3;2424.34
03-2023-08-24 13:00:00;2023-08-24 13:00:00;3;2531.06
03-2023-08-25 02:00:00;2023-08-25 02:00:00;3;391.48
03-2023-08-25 10:00:00;2023-08-25 10:00:00;3;2259.33
03-2023-08-25 11:00:00;2023-08-25 11:00:00;3;2304.39
03-2023-08-26 10:00:00;2023-08-26 10:00:00;3;1746.63
03-2023-08-28 10:00:00;2023-08-28 10:00:00;3;2366.44
03-2023-08-28 11:00:00;2023-08-28 11:00:00;3;2447.37
03-2023-08-28 16:00:00;2023-08-28 16:00:00;3;2507.1
03-2023-08-29 16:00:00;2023-08-29 16:00:00;3;2369.32
03-2023-08-29 17:00:00;2023-08-29 17:00:00;3;2737.39
03-2023-08-31 18:00:00;2023-08-31 18:00:00;3;2967.75
03-2023-08-31 19:00:00;2023-08-31 19:00:00;3;3035.37
03-2023-08-31 21:00:00;2023-08-31 21:00:00;3;2442.32
03-2023-08-31 22:00:00;2023-08-31 22:00:00;3;1932.93
03-2023-09-02 12:00:00;2023-09-02 12:00:00;3;2526.71
03-2023-09-02 15:00:00;2023-09-02 15:00:00;3;2269.25
03-2023-09-02 21:00:00;2023-09-02 21:00:00;3;2291.04
03-2023-09-03 13:00:00;2023-09-03 13:00:00;3;2499.35
03-2023-09-04 09:00:00;2023-09-04 09:00:00;3;3444.83
03-2023-09-04 15:00:00;2023-09-04 15:00:00;3;3525.2
03-2023-09-04 18:00:00;2023-09-04 18:00:00;3;3482.59
03-2023-09-05 11:00:00;2023-09-05 11:00:00;3;3196.48
03-2023-09-05 14:00:00;2023-09-05 14:00:00;3;3393.33
03-2023-09-06 00:00:00;2023-09-06 00:00:00;3;1009.83
03-2023-09-06 18:00:00;2023-09-06 18:00:00;3;3759.31
03-2023-09-06 19:00:00;2023-09-06 19:00:00;3;3647.44
03-2023-09-07 08:00:00;2023-09-07 08:00:00;3;3777.15
03-2023-09-07 10:00:00;2023-09-07 10:00:00;3;3346.92
03-2023-09-07 14:00:00;2023-09-07 14:00:00;3;3567.74
03-2023-09-07 16:00:00;2023-09-07 16:00:00;3;3136.7
03-2023-09-07 17:00:00;2023-09-07 17:00:00;3;3446.41
03-2023-09-07 18:00:00;2023-09-07 18:00:00;3;3652.57
03-2023-09-08 15:00:00;2023-09-08 15:00:00;3;3981.56
03-2023-09-08 19:00:00;2023-09-08 19:00:00;3;3461.42
03-2023-09-09 19:00:00;2023-09-09 19:00:00;3;2679.41
03-2023-09-09 22:00:00;2023-09-09 22:00:00;3;2215.01
03-2023-09-11 09:00:00;2023-09-11 09:00:00;3;3908.82
03-2023-09-11 12:00:00;2023-09-11 12:00:00;3;3242.03
03-2023-09-11 14:00:00;2023-09-11 14:00:00;3;3443.09
03-2023-09-12 16:00:00;2023-09-12 16:00:00;3;3387.83
03-2023-09-12 18:00:00;2023-09-12 18:00:00;3;3729.92
03-2023-09-13 13:00:00;2023-09-13 13:00:00;3;3433.53
03-2023-09-13 15:00:00;2023-09-13 15:00:00;3;3677.54
03-2023-09-13 16:00:00;2023-09-13 16:00:00;3;3501.65
03-2023-09-13 17:00:00;2023-09-13 17:00:00;3;3562.43
03-2023-09-13 19:00:00;2023-09-13 19:00:00;3;3804.96
03-2023-09-14 06:00:00;2023-09-14 06:00:00;3;1150.88
03-2023-09-14 08:00:00;2023-09-14 08:00:00;3;3956.11
03-2023-09-14 12:00:00;2023-09-14 12:00:00;3;3456.2
03-2023-09-14 15:00:00;2023-09-14 15:00:00;3;3740.84
03-2023-09-14 17:00:00;2023-09-14 17:00:00;3;3648.58
03-2023-09-14 20:00:00;2023-09-14 20:00:00;3;3597.82
03-2023-09-14 21:00:00;2023-09-14 21:00:00;3;3018.27
03-2023-09-15 14:00:00;2023-09-15 14:00:00;3;4073.16
03-2023-09-15 16:00:00;2023-09-15 16:00:00;3;3591.99
03-2023-09-16 15:00:00;2023-09-16 15:00:00;3;2413.87
03-2023-09-16 21:00:00;2023-09-16 21:00:00;3;2718.07
03-2023-09-16 22:00:00;2023-09-16 22:00:00;3;2129.92
03-2023-09-17 15:00:00;2023-09-17 15:00:00;3;2206.9
03-2023-09-18 09:00:00;2023-09-18 09:00:00;3;3964.68
03-2023-09-18 10:00:00;2023-09-18 10:00:00;3;3324.32
03-2023-09-18 18:00:00;2023-09-18 18:00:00;3;3908.36
03-2023-09-18 22:00:00;2023-09-18 22:00:00;3;1863.52
03-2023-09-19 08:00:00;2023-09-19 08:00:00;3;4055.16
03-2023-09-19 18:00:00;2023-09-19 18:00:00;3;3882.66
03-2023-09-20 03:00:00;2023-09-20 03:00:00;3;261.62
03-2023-09-20 11:00:00;2023-09-20 11:00:00;3;2642.92
03-2023-09-20 13:00:00;2023-09-20 13:00:00;3;2781.16
03-2023-09-21 07:00:00;2023-09-21 07:00:00;3;2817.56
03-2023-09-21 13:00:00;2023-09-21 13:00:00;3;3535.97
03-2023-09-21 15:00:00;2023-09-21 15:00:00;3;3853.79
03-2023-09-21 20:00:00;2023-09-21 20:00:00;3;3685.94
03-2023-09-22 11:00:00;2023-09-22 11:00:00;3;3315.19
03-2023-09-22 19:00:00;2023-09-22 19:00:00;3;3549.56
03-2023-09-22 21:00:00;2023-09-22 21:00:00;3;3163.96
03-2023-09-23 17:00:00;2023-09-23 17:00:00;3;2598.77
03-2023-09-24 18:00:00;2023-09-24 18:00:00;3;3013.99
03-2023-09-25 11:00:00;2023-09-25 11:00:00;3;3208.53
03-2023-09-26 18:00:00;2023-09-26 18:00:00;3;3956.32
03-2023-09-26 21:00:00;2023-09-26 21:00:00;3;2842.46
03-2023-09-27 02:00:00;2023-09-27 02:00:00;3;336.8
03-2023-09-27 07:00:00;2023-09-27 07:00:00;3;2991.46
03-2023-09-27 10:00:00;2023-09-27 10:00:00;3;3433.12
03-2023-09-27 16:00:00;2023-09-27 16:00:00;3;3183.46
03-2023-09-27 18:00:00;2023-09-27 18:00:00;3;3978.86
03-2023-09-27 19:00:00;2023-09-27 19:00:00;3;3712.53
03-2023-09-27 21:00:00;2023-09-27 21:00:00;3;2971.55
03-2023-09-28 00:00:00;2023-09-28 00:00:00;3;1192.83
03-2023-09-28 07:00:00;2023-09-28 07:00:00;3;2976.57
03-2023-09-28 18:00:00;2023-09-28 18:00:00;3;3772.18
03-2023-09-28 21:00:00;2023-09-28 21:00:00;3;3013.02
03-2023-09-28 22:00:00;2023-09-28 22:00:00;3;2182.67
03-2023-09-28 23:00:00;2023-09-28 23:00:00;3;1623.83
03-2023-09-29 12:00:00;2023-09-29 12:00:00;3;3545.67
03-2023-09-29 14:00:00;2023-09-29 14:00:00;3;4022.1
03-2023-09-29 17:00:00;2023-09-29 17:00:00;3;3515.98
03-2023-09-29 18:00:00;2023-09-29 18:00:00;3;3555.68
03-2023-09-29 22:00:00;2023-09-29 22:00:00;3;2381.86
03-2023-09-30 03:00:00;2023-09-30 03:00:00;3;729.89
03-2023-09-30 06:00:00;2023-09-30 06:00:00;3;795.16
03-2023-10-01 08:00:00;2023-10-01 08:00:00;3;983.05
03-2023-10-01 15:00:00;2023-10-01 15:00:00;3;2563.59
03-2023-10-01 20:00:00;2023-10-01 20:00:00;3;2635.75
03-2023-10-02 19:00:00;2023-10-02 19:00:00;3;3808.06
03-2023-10-03 13:00:00;2023-10-03 13:00:00;3;3529.88
03-2023-10-03 14:00:00;2023-10-03 14:00:00;3;3575.7
03-2023-10-03 19:00:00;2023-10-03 19:00:00;3;3997.69
03-2023-10-04 00:00:00;2023-10-04 00:00:00;3;1241.08
03-2023-10-04 20:00:00;2023-10-04 20:00:00;3;3648.93
03-2023-10-04 21:00:00;2023-10-04 21:00:00;3;3096.19
03-2023-10-04 22:00:00;2023-10-04 22:00:00;3;2219.09
03-2023-10-05 07:00:00;2023-10-05 07:00:00;3;3051.41
03-2023-10-05 16:00:00;2023-10-05 16:00:00;3;3669.8
03-2023-10-05 20:00:00;2023-10-05 20:00:00;3;3922.73
03-2023-10-06 15:00:00;2023-10-06 15:00:00;3;4087.15
03-2023-10-07 05:00:00;2023-10-07 05:00:00;3;587.86
03-2023-10-07 14:00:00;2023-10-07 14:00:00;3;3484.17
03-2023-10-07 17:00:00;2023-10-07 17:00:00;3;2658.77
03-2023-10-08 03:00:00;2023-10-08 03:00:00;3;743.97
03-2023-10-08 05:00:00;2023-10-08 05:00:00;3;587.52
03-2023-10-08 11:00:00;2023-10-08 11:00:00;3;2469.81
03-2023-10-08 13:00:00;2023-10-08 13:00:00;3;2920.04
03-2023-10-08 17:00:00;2023-10-08 17:00:00;3;2433.06
03-2023-10-08 21:00:00;2023-10-08 21:00:00;3;2706.32
03-2023-10-09 07:00:00;2023-10-09 07:00:00;3;3086.4
03-2023-10-09 13:00:00;2023-10-09 13:00:00;3;3607.35
03-2023-10-09 16:00:00;2023-10-09 16:00:00;3;3398.72
03-2023-10-09 17:00:00;2023-10-09 17:00:00;3;3498.33
03-2023-10-09 19:00:00;2023-10-09 19:00:00;3;3798.03
03-2023-10-09 20:00:00;2023-10-09 20:00:00;3;3497.1
03-2023-10-10 08:00:00;2023-10-10 08:00:00;3;4095.2
03-2023-10-10 15:00:00;2023-10-10 15:00:00;3;3660.21
03-2023-10-10 18:00:00;2023-10-10 18:00:00;3;4165.02
03-2023-10-10 20:00:00;2023-10-10 20:00:00;3;3591.83
03-2023-10-10 22:00:00;2023-10-10 22:00:00;3;2112.21
